Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
28.0,No,Travel_Rarely,572,Sales,10,3,Medical,3,Male,46,3,2,Sales Executive,4,Single,4684.0,9125,1,No,13,3,1,0,5,4,3,5,3,1,2
58.0,,Travel_Frequently,1216,Research & Development,15,4,Life Sciences,1,Male,87,3,4,Research Director,3,Married,15787.0,21624,2,Yes,14,3,2,0,23,3,3,2,2,2,2
18.0,No,Non-Travel,1431,Research & Development,14,3,Medical,2,Female,33,3,1,Research Scientist,3,Single,1514.0,8018,1,No,16,3,3,0,0,4,1,0,0,0,0
31.0,Yes,Travel_Rarely,359,Human Resources,18,5,Human Resources,4,Male,89,4,1,Human Resources,1,Married,2742.0,21495,0,No,17,3,3,0,2,4,3,1,0,0,0
29.0,Yes,Travel_Rarely,350,Human Resources,13,3,Human Resources,1,Male,56,2,1,Human Resources,1,Divorced,2335.0,3157,4,Yes,15,3,4,3,4,3,3,2,2,2,0
45.0,No,Non-Travel,589,Sales,2,4,Life Sciences,3,Female,67,3,2,Sales Executive,3,Married,5154.0,19665,4,No,22,4,2,2,10,3,4,8,7,5,7
36.0,,Travel_Rarely,430,Research & Development,2,4,Other,4,Female,73,3,2,Research Scientist,2,Married,6962.0,19573,4,Yes,22,4,4,1,15,2,3,1,0,0,0
43.0,,Travel_Frequently,1422,Sales,2,4,Life Sciences,1,Male,92,3,2,Sales Executive,4,Married,5675.0,19246,1,No,20,4,3,1,7,5,3,7,7,7,7
27.0,No,Travel_Frequently,1297,Research & Development,5,2,Life Sciences,4,Female,53,3,1,Laboratory Technician,4,Single,2379.0,19826,0,Yes,14,3,3,0,6,3,2,5,4,0,2
29.0,No,Travel_Frequently,574,Research & Development,20,1,Medical,4,Male,40,3,1,Laboratory Technician,4,Married,3812.0,7003,1,No,13,3,2,0,11,3,4,11,8,3,10
32.0,,Travel_Frequently,1318,Sales,10,4,Marketing,4,Male,79,3,2,Sales Executive,4,Single,4648.0,26075,8,No,13,3,3,0,4,2,4,0,0,0,0
42.0,No,Non-Travel,355,Research & Development,10,4,Technical Degree,3,Male,38,3,1,Research Scientist,3,Married,2936.0,6161,3,No,22,4,2,2,10,1,2,6,3,3,3
47.0,No,Travel_Rarely,207,Research & Development,9,4,Life Sciences,2,Female,64,3,1,Laboratory Technician,3,Single,2105.0,5411,4,No,12,3,3,0,7,2,3,2,2,2,0
46.0,No,Travel_Rarely,706,Research & Development,2,2,Life Sciences,4,Male,82,3,3,Manufacturing Director,4,Divorced,8578.0,19989,3,No,14,3,3,1,12,4,2,9,8,4,7
28.0,No,Non-Travel,280,Human Resources,1,2,Life Sciences,3,Male,43,3,1,Human Resources,4,Divorced,2706.0,10494,1,No,15,3,2,1,3,2,3,3,2,2,2
29.0,No,Travel_Rarely,726,Research & Development,29,1,Life Sciences,4,Male,93,1,2,Healthcare Representative,3,Divorced,6384.0,21143,8,No,17,3,4,2,11,3,3,7,0,1,6
42.0,No,Travel_Rarely,1142,Research & Development,8,3,Life Sciences,4,Male,81,3,1,Laboratory Technician,3,Single,3968.0,13624,4,No,13,3,4,0,8,3,3,0,0,0,0
32.0,Yes,Travel_Rarely,414,Sales,2,4,Marketing,3,Male,82,2,2,Sales Executive,2,Single,9907.0,26186,7,Yes,12,3,3,0,7,3,2,2,2,2,2
46.0,No,Travel_Rarely,1319,Sales,3,3,Technical Degree,1,Female,45,4,4,Sales Executive,1,Divorced,13225.0,7739,2,No,12,3,4,1,25,5,3,19,17,2,8
27.0,No,Travel_Rarely,728,Sales,23,1,Medical,2,Female,36,2,2,Sales Representative,3,Married,3540.0,7018,1,No,21,4,4,1,9,5,3,9,8,5,8
29.0,No,Travel_Rarely,352,Human Resources,6,1,Medical,4,Male,87,2,1,Human Resources,2,Married,2804.0,15434,1,No,11,3,4,0,1,3,3,1,0,0,0
43.0,No,Travel_Rarely,823,Research & Development,6,3,Medical,1,Female,81,2,5,Manager,3,Married,19392.0,22539,7,No,13,3,4,0,21,2,3,16,12,6,14
48.0,No,Travel_Rarely,1224,Research & Development,10,3,Life Sciences,4,Male,91,2,5,Research Director,2,Married,19665.0,13583,4,No,12,3,4,0,29,3,3,22,10,12,9
29.0,Yes,Travel_Frequently,459,Research & Development,24,2,Life Sciences,4,Male,73,2,1,Research Scientist,4,Single,2439.0,14753,1,Yes,24,4,2,0,1,3,2,1,0,1,0
46.0,Yes,Travel_Rarely,1254,Sales,10,3,Life Sciences,3,Female,64,3,3,Sales Executive,2,Married,7314.0,14011,5,No,21,4,3,3,14,2,3,8,7,0,7
27.0,No,Travel_Frequently,1131,Research & Development,15,3,Life Sciences,4,Female,77,2,1,Research Scientist,1,Married,2809.0,23844,0,No,19,3,4,1,8,2,2,7,6,7,3
39.0,No,Travel_Rarely,835,Research & Development,19,4,Other,4,Male,41,3,2,Research Scientist,4,Divorced,3902.0,5141,8,No,14,3,2,3,7,2,3,2,2,2,2
55.0,No,Travel_Rarely,836,Research & Development,2,4,Technical Degree,2,Male,98,2,1,Research Scientist,4,Married,2662.0,7975,8,No,20,4,2,1,19,2,4,5,2,0,4
28.0,No,Travel_Rarely,1172,Sales,3,3,Medical,2,Female,78,3,1,Sales Representative,2,Married,2856.0,3692,1,No,19,3,4,1,1,3,3,1,0,0,0
30.0,Yes,Travel_Rarely,945,Sales,9,3,Medical,2,Male,89,3,1,Sales Representative,4,Single,1081.0,16019,1,No,13,3,3,0,1,3,2,1,0,0,0
22.0,Yes,Travel_Rarely,391,Research & Development,7,1,Life Sciences,4,Male,75,3,1,Research Scientist,2,Single,2472.0,26092,1,Yes,23,4,1,0,1,2,3,1,0,0,0
36.0,No,Travel_Rarely,1266,Sales,10,4,Technical Degree,2,Female,63,2,2,Sales Executive,3,Married,5673.0,6060,1,Yes,13,3,1,1,10,4,3,10,9,1,7
31.0,No,Travel_Rarely,311,Research & Development,20,3,Life Sciences,2,Male,89,3,2,Laboratory Technician,3,Divorced,4197.0,18624,1,No,11,3,1,1,10,2,3,10,8,0,2
34.0,No,Travel_Rarely,1480,Sales,4,3,Life Sciences,3,Male,64,3,3,Sales Executive,4,Married,9713.0,24444,2,Yes,13,3,4,3,9,3,3,5,3,1,0
29.0,,Travel_Rarely,592,Research & Development,7,3,Life Sciences,4,Male,59,3,1,Laboratory Technician,1,Single,2062.0,19384,3,No,14,3,2,0,11,2,3,3,2,1,2
37.0,No,Travel_Rarely,783,Research & Development,7,4,Medical,4,Male,78,3,2,Research Scientist,1,Married,4284.0,13588,5,Yes,22,4,3,1,16,2,3,5,3,0,4
35.0,No,Travel_Rarely,219,Research & Development,16,2,Other,4,Female,44,2,2,Manufacturing Director,2,Married,4788.0,25388,0,Yes,11,3,4,0,4,2,3,3,2,0,2
45.0,No,Travel_Rarely,556,Research & Development,25,2,Life Sciences,2,Female,93,2,2,Manufacturing Director,4,Married,5906.0,23888,0,No,13,3,4,2,10,2,2,9,8,3,8
36.0,No,Travel_Frequently,1213,Human Resources,2,1,Human Resources,2,Male,94,2,2,Human Resources,4,Single,6174.5,4223,1,No,21,4,4,0,10,2,2,10,1,0,8
40.0,No,Travel_Rarely,1137,Research & Development,1,4,Life Sciences,1,Male,98,3,4,Manager,1,Divorced,16823.0,18991,2,No,11,3,1,1,22,3,3,19,7,11,16
26.0,No,Travel_Rarely,482,Research & Development,1,2,Life Sciences,2,Female,90,2,1,Research Scientist,3,Married,2455.5,14908,1,Yes,13,3,3,1,1,3,2,1,0,1,0
27.0,No,Travel_Rarely,511,Sales,2,2,Medical,1,Female,89,4,2,Sales Executive,3,Single,6500.0,26997,0,No,14,3,2,0,9,5,2,8,7,0,7
48.0,,Travel_Frequently,117,Research & Development,22,3,Medical,4,Female,58,3,4,Manager,4,Divorced,16823.0,2437,3,No,11,3,2,1,24,3,3,22,17,4,7
44.0,No,Travel_Rarely,170,Research & Development,1,4,Life Sciences,2,Male,78,4,2,Healthcare Representative,1,Married,5033.0,9364,2,No,15,3,4,1,10,5,3,2,0,2,2
34.0,Yes,Non-Travel,967,Research & Development,16,4,Technical Degree,4,Male,85,1,1,Research Scientist,1,Married,2307.0,14460,1,Yes,23,4,2,1,5,2,3,5,2,3,0
56.0,Yes,Travel_Rarely,1162,Research & Development,24,2,Life Sciences,1,Male,97,3,1,Laboratory Technician,4,Single,2587.0,10261,1,No,16,3,4,0,5,3,3,4,2,1,0
36.0,,Travel_Rarely,335,Sales,17,2,Marketing,3,Male,33,2,2,Sales Executive,2,Married,5507.0,16822,2,No,16,3,3,2,12,1,1,4,2,1,3
41.0,No,Travel_Rarely,337,Sales,8,3,Marketing,3,Female,54,3,2,Sales Executive,2,Married,4393.0,26841,5,No,21,4,3,1,14,3,3,5,4,1,4
42.0,No,Travel_Rarely,1396,Research & Development,6,3,Medical,3,Male,83,3,3,Research Director,1,Married,13348.0,14842,9,No,13,3,2,1,18,3,4,13,7,5,7
31.0,No,Travel_Rarely,1079,Sales,10,2,Medical,3,Female,86,3,2,Sales Executive,4,Divorced,6583.0,20115,2,Yes,11,3,4,1,8,2,3,5,2,1,4
34.0,No,Travel_Rarely,735,Sales,3,1,Medical,4,Female,75,2,2,Sales Executive,4,Married,5080.5,16495,3,Yes,12,3,3,0,9,3,2,4,2,0,1
31.0,,Travel_Rarely,471,Research & Development,4,3,Medical,1,Female,62,4,1,Laboratory Technician,3,Divorced,3978.0,16031,8,No,12,3,2,1,4,0,2,2,2,2,2
26.0,No,Travel_Frequently,1096,Research & Development,6,3,Other,3,Male,61,4,1,Laboratory Technician,4,Married,2544.0,7102,0,No,18,3,1,1,8,3,3,7,7,7,7
45.0,No,Travel_Frequently,1297,Research & Development,1,4,Medical,2,Male,44,3,2,Healthcare Representative,3,Single,5399.0,14511,4,No,12,3,3,0,12,3,3,4,2,0,3
33.0,No,Travel_Rarely,217,Sales,10,4,Marketing,2,Male,43,3,2,Sales Executive,3,Single,5487.0,10410,1,No,14,3,2,0,10,2,2,10,4,0,9
28.0,No,Travel_Frequently,783,Sales,1,2,Life Sciences,3,Male,42,2,2,Sales Executive,4,Married,6834.0,19255,1,Yes,12,3,3,1,7,2,3,7,7,0,7
29.0,Yes,Travel_Frequently,746,Sales,24,3,Technical Degree,3,Male,45,4,1,Sales Representative,1,Single,1091.0,10642,1,No,17,3,4,0,1,3,3,1,0,0,0
39.0,No,Non-Travel,1251,Sales,21,4,Life Sciences,1,Female,32,1,2,Sales Executive,3,Married,5736.0,3987,6,No,19,3,3,1,10,1,3,3,2,1,2
27.0,,Travel_Rarely,1354,Research & Development,2,4,Technical Degree,2,Male,41,3,1,Research Scientist,2,Married,2226.0,6073,1,No,11,3,3,1,6,3,2,5,3,1,2
34.0,No,Travel_Frequently,735,Research & Development,22,4,Other,3,Male,86,2,2,Research Scientist,4,Married,4809.0,26496,1,Yes,15,3,2,0,16,3,3,15,10,6,11
28.0,Yes,Travel_Rarely,1475,Sales,13,2,Marketing,4,Female,84,3,2,Sales Executive,3,Single,9854.0,23352,3,Yes,11,3,4,0,6,0,3,2,0,2,2
47.0,No,Non-Travel,1169,Research & Development,14,4,Technical Degree,3,Male,64,3,2,Research Scientist,2,Married,5467.0,2125,8,No,18,3,3,1,16,4,4,8,7,1,7
56.0,No,Travel_Rarely,1443,Sales,11,5,Marketing,4,Female,89,2,2,Sales Executive,1,Married,5380.0,20328,4,No,16,3,3,1,6,3,3,0,0,0,0
39.0,No,Travel_Rarely,867,Research & Development,9,2,Medical,1,Male,87,3,2,Manufacturing Director,1,Married,5151.0,12315,1,No,25,4,4,1,10,3,3,10,0,7,9
38.0,,Travel_Frequently,1394,Research & Development,8,3,Medical,4,Female,58,2,2,Research Scientist,2,Divorced,2133.0,18115,1,Yes,16,3,3,1,20,3,3,20,11,0,7
58.0,No,Travel_Rarely,605,Sales,21,3,Life Sciences,4,Female,72,3,4,Manager,4,Married,17875.0,11761,4,Yes,13,3,3,1,29,2,2,1,0,0,0
32.0,Yes,Travel_Frequently,238,Research & Development,5,2,Life Sciences,1,Female,47,4,1,Research Scientist,3,Single,2432.0,15318,3,Yes,14,3,1,0,8,2,3,4,1,0,3
38.0,No,Travel_Rarely,1206,Research & Development,9,2,Life Sciences,2,Male,71,3,1,Research Scientist,4,Divorced,4771.0,14293,2,No,19,3,4,2,10,0,4,5,2,0,3
49.0,No,Travel_Frequently,1064,Research & Development,2,1,Life Sciences,2,Male,42,3,5,Research Director,4,Married,18658.0,13738,3,No,15,3,4,0,28,3,3,5,4,4,3
43.5,,Travel_Rarely,419,Sales,12,4,Marketing,2,Male,77,3,2,Sales Executive,4,Divorced,5087.0,2900,3,Yes,12,3,3,2,14,4,3,0,0,0,0
27.0,Yes,Travel_Frequently,1337,Human Resources,22,3,Human Resources,1,Female,58,2,1,Human Resources,2,Married,2863.0,19555,1,No,12,3,1,0,1,2,3,1,0,0,0
35.0,No,Travel_Rarely,682,Sales,18,4,Medical,2,Male,71,3,2,Sales Executive,1,Married,5561.0,15975,0,No,16,3,4,1,6,2,1,5,3,0,4
28.0,No,Non-Travel,1103,Research & Development,16,3,Medical,3,Male,49,3,1,Research Scientist,3,Single,2144.0,2122,1,No,14,3,3,0,5,3,2,5,3,1,4
31.0,No,Non-Travel,976,Research & Development,3,2,Medical,3,Male,48,3,1,Research Scientist,1,Divorced,3065.0,3995,1,Yes,13,3,4,1,4,3,4,4,2,2,3
36.0,No,Non-Travel,1351,Research & Development,9,4,Life Sciences,1,Male,66,4,1,Laboratory Technician,2,Married,2810.0,9238,1,No,22,4,2,0,5,3,3,5,4,0,2
32.0,,Travel_Rarely,937,Sales,1,3,Marketing,1,Male,32,3,3,Sales Executive,4,Single,9888.0,6770,1,No,21,4,1,0,14,3,2,14,8,2,1
34.0,No,Travel_Rarely,1239,Sales,13,4,Medical,4,Male,39,3,3,Sales Executive,3,Divorced,8628.0,22914,1,No,18,3,3,1,9,2,2,8,7,1,1
37.0,No,Travel_Rarely,157,Research & Development,1,3,Medical,3,Male,95,3,1,Laboratory Technician,1,Single,2561.0,20006,0,No,13,3,4,0,8,6,2,7,7,7,6
29.0,No,Travel_Rarely,136,Research & Development,1,3,Life Sciences,1,Male,89,3,2,Healthcare Representative,1,Married,5373.0,6225,0,No,12,3,1,1,6,5,2,5,3,0,2
32.0,No,Non-Travel,1146,Research & Development,15,4,Medical,3,Female,34,3,2,Healthcare Representative,4,Divorced,6216.5,16542,5,No,18,3,2,1,9,6,3,5,1,1,2
31.0,No,Travel_Frequently,1125,Research & Development,1,3,Life Sciences,4,Male,48,1,2,Research Scientist,1,Married,5003.0,5771,1,No,21,4,2,0,10,6,3,10,8,8,7
28.0,Yes,Travel_Rarely,1404,Research & Development,17,3,Technical Degree,3,Male,32,2,1,Laboratory Technician,4,Divorced,2367.0,18779,5,No,12,3,1,1,6,2,2,4,1,0,3
38.0,No,Travel_Rarely,1404,Sales,1,3,Life Sciences,1,Male,59,2,1,Sales Representative,1,Single,2858.0,11473,4,No,14,3,1,0,20,3,2,1,0,0,0
35.0,No,Travel_Rarely,1224,Sales,7,4,Life Sciences,3,Female,55,3,2,Sales Executive,4,Married,5204.0,13586,1,Yes,11,3,4,0,10,2,3,10,8,0,9
27.0,No,Travel_Rarely,954,Sales,9,3,Marketing,4,Male,44,3,2,Sales Executive,4,Single,4105.0,5099,1,No,14,3,1,0,7,5,3,7,7,0,7
32.0,No,Travel_Rarely,1373,Research & Development,5,4,Life Sciences,4,Male,56,2,2,Manufacturing Director,4,Single,9679.0,10138,8,No,24,4,2,0,8,1,3,1,0,0,0
31.0,Yes,Travel_Frequently,754,Sales,26,4,Marketing,1,Male,63,3,2,Sales Executive,4,Married,5617.0,21075,1,Yes,11,3,3,0,10,4,3,10,7,0,8
40.0,Yes,Travel_Rarely,1168,Sales,24,4,Life Sciences,1,Male,66,3,3,Sales Executive,1,Single,10448.0,5843,6,Yes,13,3,2,0,15,2,2,2,2,2,2
54.0,No,Travel_Rarely,155,Research & Development,9,2,Life Sciences,1,Female,67,3,2,Research Scientist,3,Married,2897.0,22474,3,No,11,3,3,2,9,6,2,4,3,2,3
33.0,No,Travel_Frequently,1303,Research & Development,7,2,Life Sciences,4,Male,36,3,2,Healthcare Representative,3,Divorced,5968.0,18079,1,No,20,4,3,3,9,2,3,9,7,2,8
43.0,No,Travel_Rarely,574,Research & Development,11,3,Life Sciences,1,Male,30,3,3,Healthcare Representative,3,Married,7510.0,16873,1,No,17,3,2,1,10,1,3,10,9,0,9
38.0,No,Travel_Frequently,1444,Human Resources,1,4,Other,4,Male,88,3,1,Human Resources,2,Married,2991.0,5224,0,Yes,11,3,2,1,7,2,3,6,2,1,2
55.0,No,Travel_Rarely,189,Human Resources,26,4,Human Resources,3,Male,71,4,5,Manager,2,Married,19636.0,25811,4,Yes,18,3,1,1,35,0,3,10,9,1,4
31.0,,Travel_Rarely,1276,Research & Development,2,1,Medical,4,Female,59,1,1,Laboratory Technician,4,Divorced,1129.0,17536,1,Yes,11,3,3,3,1,4,3,1,0,0,0
39.0,No,Travel_Rarely,119,Sales,15,4,Marketing,2,Male,77,3,4,Sales Executive,1,Single,13341.0,25098,0,No,12,3,1,0,21,3,3,20,8,11,10
42.0,,Non-Travel,335,Research & Development,23,2,Life Sciences,4,Male,37,2,2,Research Scientist,3,Single,4332.0,14811,1,No,12,3,4,0,20,2,3,20,9,3,7
31.0,No,Non-Travel,697,Research & Development,10,3,Medical,3,Female,40,3,3,Research Director,3,Married,11031.0,26862,4,No,20,4,3,1,13,2,4,11,7,4,8
54.0,No,Travel_Rarely,157,Research & Development,10,3,Medical,3,Female,77,3,2,Manufacturing Director,1,Single,4440.0,25198,6,Yes,19,3,4,0,9,3,3,5,2,1,4
24.0,No,Travel_Rarely,771,Research & Development,1,2,Life Sciences,2,Male,45,2,2,Healthcare Representative,3,Single,4617.0,14120,1,No,12,3,2,0,4,2,2,4,3,1,2
23.0,,Travel_Rarely,571,Research & Development,12,2,Other,4,Male,78,3,1,Laboratory Technician,4,Single,2647.0,13672,1,No,13,3,3,0,5,6,4,5,2,1,4
40.0,No,Travel_Frequently,692,Research & Development,11,3,Technical Degree,4,Female,73,3,2,Laboratory Technician,3,Married,6323.0,26849,1,No,11,3,1,1,10,2,4,10,9,9,4
40.0,No,Travel_Rarely,444,Sales,2,2,Marketing,2,Female,92,3,2,Sales Executive,2,Married,5539.5,4258,3,No,14,3,3,1,15,4,3,11,8,5,10
25.0,No,Travel_Rarely,309,Human Resources,2,3,Human Resources,3,Female,82,3,1,Human Resources,2,Married,2187.0,19655,4,No,14,3,3,0,6,3,3,2,0,1,2
30.0,No,Travel_Rarely,911,Research & Development,1,2,Medical,4,Male,76,3,1,Laboratory Technician,2,Married,3748.0,4077,1,No,13,3,3,0,12,6,2,12,8,1,7
36.0,No,Travel_Rarely,977,Research & Development,2,1,Other,4,Male,57,3,1,Laboratory Technician,3,Divorced,3977.0,7298,6,Yes,19,3,3,1,7,2,2,2,2,0,2
47.0,No,Travel_Rarely,1180,Research & Development,25,3,Medical,1,Male,84,3,3,Healthcare Representative,3,Single,8633.0,13084,2,No,23,4,2,0,25,3,3,17,14,12,11
33.0,No,Non-Travel,1313,Research & Development,1,2,Medical,2,Male,59,2,1,Laboratory Technician,3,Divorced,2008.0,20439,1,No,12,3,3,3,1,2,2,1,1,0,0
38.0,No,Travel_Rarely,1321,Sales,1,4,Life Sciences,4,Male,86,3,2,Sales Executive,2,Married,4440.0,7636,0,No,15,3,1,2,16,3,3,15,13,5,8
31.0,,Travel_Rarely,1154,Sales,2,2,Life Sciences,1,Male,54,3,1,Sales Representative,3,Married,3067.0,6393,0,No,19,3,3,1,3,1,3,2,2,1,2
38.0,No,Travel_Frequently,508,Research & Development,6,4,Life Sciences,1,Male,72,2,2,Manufacturing Director,3,Married,5321.0,14284,2,No,11,3,4,1,10,1,3,8,3,7,7
42.0,No,Travel_Rarely,557,Research & Development,18,4,Life Sciences,4,Male,35,3,2,Research Scientist,1,Divorced,5410.0,11189,6,Yes,17,3,3,1,9,3,2,4,3,1,2
41.0,No,Travel_Rarely,642,Research & Development,1,3,Life Sciences,4,Male,76,3,1,Research Scientist,4,Married,2782.0,21412,3,No,22,4,1,1,12,3,3,5,3,1,0
47.0,No,Non-Travel,1162,Research & Development,1,1,Medical,3,Female,98,3,3,Research Director,2,Married,11691.0,17231,0,No,18,3,1,2,14,3,1,13,8,5,12
32.0,No,Travel_Rarely,1490,Research & Development,11,4,Medical,4,Male,43,3,1,Laboratory Technician,3,Married,2660.0,20232,7,Yes,11,3,3,1,5,3,3,2,2,2,2
22.0,No,Travel_Rarely,581,Research & Development,1,2,Life Sciences,4,Male,63,3,1,Research Scientist,3,Single,3375.0,17624,0,No,12,3,4,0,4,2,4,3,2,1,2
35.0,No,Travel_Rarely,1395,Research & Development,9,4,Medical,2,Male,48,3,2,Research Scientist,3,Single,5098.0,18698,1,No,19,3,2,0,10,5,3,10,7,0,8
33.0,No,Travel_Rarely,501,Research & Development,15,2,Medical,2,Female,95,3,2,Healthcare Representative,4,Married,5800.0,21653,0,Yes,13,3,1,1,10,6,3,9,7,8,1
32.0,No,Travel_Rarely,267,Research & Development,29,4,Life Sciences,3,Female,49,2,1,Laboratory Technician,2,Single,2837.0,15919,1,No,13,3,3,0,6,3,3,6,2,4,1
40.0,No,Travel_Rarely,543,Research & Development,1,4,Life Sciences,1,Male,83,3,1,Laboratory Technician,4,Married,2406.0,4060,8,No,19,3,3,2,8,3,2,1,0,0,0
32.0,No,Travel_Rarely,234,Sales,1,4,Medical,2,Male,68,2,1,Sales Representative,2,Married,2269.0,18024,0,No,14,3,2,1,3,2,3,2,2,2,2
39.0,No,Travel_Rarely,116,Research & Development,24,1,Life Sciences,1,Male,52,3,2,Research Scientist,4,Single,4108.0,5340,7,No,13,3,1,0,18,2,3,7,7,1,7
41.0,,Travel_Rarely,201,Research & Development,10,3,Medical,2,Female,99,1,3,Research Director,3,Married,13206.0,3376,3,No,12,3,1,1,20,3,3,18,16,1,11
32.0,No,Travel_Rarely,801,Sales,1,4,Marketing,3,Female,48,3,3,Sales Executive,4,Married,10422.0,24032,1,No,19,3,3,2,14,3,3,14,10,5,7
37.0,No,Travel_Rarely,161,Research & Development,10,3,Life Sciences,3,Female,42,4,3,Research Director,4,Married,13744.0,15471,1,Yes,25,4,1,1,16,2,3,16,11,6,8
25.0,No,Travel_Rarely,1382,Sales,8,2,Other,1,Female,85,3,2,Sales Executive,3,Divorced,4907.0,13684,0,Yes,22,4,2,1,6,3,2,5,3,0,4
52.0,No,Non-Travel,585,Sales,29,4,Life Sciences,1,Male,40,3,1,Sales Representative,4,Divorced,3482.0,19788,2,No,15,3,2,2,16,3,2,9,8,0,0
44.0,No,Travel_Rarely,1037,Research & Development,1,3,Medical,2,Male,42,3,1,Research Scientist,4,Single,2436.0,13422,6,Yes,12,3,3,0,6,2,3,4,3,1,2
21.0,No,Travel_Rarely,501,Sales,5,1,Medical,3,Male,58,3,1,Sales Representative,1,Single,2380.0,25479,1,Yes,11,3,4,0,2,6,3,2,2,1,2
39.0,No,Non-Travel,105,Research & Development,9,3,Life Sciences,4,Male,87,3,5,Manager,4,Single,19431.0,15302,2,No,13,3,3,0,21,3,2,6,0,1,3
29.0,,Travel_Frequently,638,Sales,9,3,Marketing,4,Male,33,3,1,Sales Representative,1,Married,1790.0,26956,1,No,19,3,1,1,1,3,2,1,0,1,0
36.0,No,Travel_Rarely,557,Sales,3,3,Medical,1,Female,94,2,3,Sales Executive,4,Married,7644.0,12695,0,No,19,3,3,2,10,2,3,9,7,3,4
36.0,No,Travel_Frequently,688,Research & Development,4,2,Life Sciences,4,Female,97,3,2,Manufacturing Director,2,Divorced,5131.0,9192,7,No,13,3,2,3,18,3,3,4,2,0,2
56.0,No,Non-Travel,667,Research & Development,1,4,Life Sciences,3,Male,57,3,2,Healthcare Representative,3,Divorced,6306.0,26236,1,No,21,4,1,1,13,2,2,13,12,1,9
29.0,,Travel_Rarely,1092,Research & Development,1,4,Medical,1,Male,36,3,1,Research Scientist,4,Married,4787.0,26124,9,Yes,14,3,2,3,4,3,4,2,2,2,2
42.0,No,Travel_Rarely,300,Research & Development,2,3,Life Sciences,1,Male,56,3,5,Manager,3,Married,18880.0,17312,5,No,11,3,1,0,24,2,2,22,6,4,14
56.0,Yes,Travel_Rarely,310,Research & Development,7,2,Technical Degree,4,Male,72,3,1,Laboratory Technician,3,Married,2339.0,3666,8,No,11,3,4,1,14,4,1,10,9,9,8
41.0,No,Travel_Rarely,582,Research & Development,28,4,Life Sciences,1,Female,60,2,4,Manufacturing Director,2,Married,13570.0,5640,0,No,23,4,3,1,21,3,3,20,7,0,10
34.0,No,Travel_Rarely,704,Sales,28,3,Marketing,4,Female,95,2,2,Sales Executive,3,Married,6712.0,8978,1,No,21,4,4,2,8,2,3,8,7,1,7
36.0,,Non-Travel,301,Sales,15,4,Marketing,4,Male,88,1,2,Sales Executive,4,Divorced,5406.0,10436,1,No,24,4,1,1,15,4,2,15,12,11,11
41.0,No,Travel_Rarely,930,Sales,3,3,Life Sciences,3,Male,57,2,2,Sales Executive,2,Divorced,4740.0,12227,2,No,11,3,3,1,14,5,3,5,4,0,4
32.0,No,Travel_Rarely,529,Research & Development,2,3,Technical Degree,4,Male,78,3,1,Research Scientist,1,Single,2439.0,11288,1,No,14,3,4,0,4,4,3,4,2,1,2
35.0,No,Travel_Rarely,1146,Human Resources,26,4,Life Sciences,3,Female,31,3,3,Human Resources,4,Single,8837.0,16642,1,Yes,16,3,3,0,9,2,3,9,0,1,7
38.0,No,Travel_Rarely,345,Sales,10,2,Life Sciences,1,Female,100,3,2,Sales Executive,4,Married,5343.0,5982,1,No,11,3,3,1,10,1,3,10,7,1,9
50.0,Yes,Travel_Frequently,878,Sales,1,4,Life Sciences,2,Male,94,3,2,Sales Executive,3,Divorced,6728.0,14255,7,No,12,3,4,2,12,3,3,6,3,0,1
36.0,,Travel_Rarely,1120,Sales,11,4,Marketing,2,Female,100,2,2,Sales Executive,4,Married,6652.0,14369,4,No,13,3,1,1,8,2,2,6,3,0,0
45.0,No,Travel_Rarely,374,Sales,20,3,Life Sciences,4,Female,50,3,2,Sales Executive,3,Single,4850.0,23333,8,No,15,3,3,0,8,3,3,5,3,0,1
40.0,,Travel_Rarely,1322,Research & Development,2,4,Life Sciences,3,Male,52,2,1,Research Scientist,3,Single,2809.0,2725,2,No,14,3,4,0,8,2,3,2,2,2,2
35.0,No,Travel_Frequently,1199,Research & Development,18,4,Life Sciences,3,Male,80,3,2,Healthcare Representative,3,Married,5689.0,24594,1,Yes,14,3,4,2,10,2,4,10,2,0,2
40.0,No,Travel_Rarely,1194,Research & Development,2,4,Medical,3,Female,98,3,1,Research Scientist,3,Married,2001.0,12549,2,No,14,3,2,3,20,2,3,5,3,0,2
35.0,No,Travel_Rarely,287,Research & Development,1,4,Life Sciences,3,Female,62,1,1,Research Scientist,4,Married,2977.0,8952,1,No,12,3,4,1,4,5,3,4,3,1,1
29.0,No,Travel_Rarely,1378,Research & Development,13,2,Other,4,Male,46,2,2,Laboratory Technician,2,Married,4988.5,23679,4,Yes,13,3,1,1,10,2,3,4,3,0,3
29.0,No,Travel_Rarely,468,Research & Development,28,4,Medical,4,Female,73,2,1,Research Scientist,1,Single,3785.0,8489,1,No,14,3,2,0,5,3,1,5,4,0,4
